time,tls,cur_phase,main_green,q_main,q_side,rem_before,rem_after,extended
1134.0,J2,2,0,8.0,0.0,33.0,33.0,0
1134.0,J3,2,0,8.0,0.0,33.0,33.0,0
1134.5,J1,2,0,3.0,0.0,32.5,32.5,0
1134.5,J2,2,0,10.0,1.0,32.5,32.5,0
1134.5,J3,2,0,9.0,0.0,32.5,32.5,0
1135.0,J1,2,0,2.0,0.0,32.0,32.0,0
1135.0,J2,2,0,10.0,0.0,32.0,32.0,0
1135.0,J3,2,0,10.0,0.0,32.0,32.0,0
1135.5,J1,2,0,3.0,0.0,31.5,31.5,0
1135.5,J2,2,0,10.0,0.0,31.5,31.5,0
1135.5,J3,2,0,10.0,0.0,31.5,31.5,0
1136.0,J1,2,0,4.0,0.0,31.0,31.0,0
1136.0,J2,2,0,10.0,0.0,31.0,31.0,0
1136.0,J3,2,0,11.0,0.0,31.0,31.0,0
1136.5,J1,2,0,4.0,0.0,30.5,30.5,0
1136.5,J2,2,0,12.0,0.0,30.5,30.5,0
1136.5,J3,2,0,12.0,0.0,30.5,30.5,0
1137.0,J1,2,0,5.0,0.0,30.0,30.0,0
1137.0,J2,2,0,12.0,0.0,30.0,30.0,0
1137.0,J3,2,0,13.0,0.0,30.0,30.0,0
1137.5,J1,2,0,4.0,0.0,29.5,29.5,0
1137.5,J2,2,0,12.0,0.0,29.5,29.5,0
1137.5,J3,2,0,13.0,0.0,29.5,29.5,0
1138.0,J1,2,0,4.0,0.0,29.0,29.0,0
1138.0,J2,2,0,13.0,0.0,29.0,29.0,0
1138.0,J3,2,0,14.0,0.0,29.0,29.0,0
1138.5,J1,2,0,5.0,0.0,28.5,28.5,0
1138.5,J2,2,0,14.0,0.0,28.5,28.5,0
1138.5,J3,2,0,15.0,1.0,28.5,28.5,0
1139.0,J1,2,0,5.0,0.0,28.0,28.0,0
1139.0,J2,2,0,14.0,0.0,28.0,28.0,0
1139.0,J3,2,0,15.0,0.0,28.0,28.0,0
1139.5,J1,2,0,6.0,0.0,27.5,27.5,0
1139.5,J2,2,0,14.0,0.0,27.5,27.5,0
1139.5,J3,2,0,16.0,0.0,27.5,27.5,0
1140.0,J1,2,0,5.0,0.0,27.0,27.0,0
1140.0,J2,2,0,16.0,0.0,27.0,27.0,0
1140.0,J3,2,0,16.0,0.0,27.0,27.0,0
1140.5,J1,2,0,5.0,0.0,26.5,26.5,0
1140.5,J2,2,0,16.0,0.0,26.5,26.5,0
1140.5,J3,2,0,17.0,0.0,26.5,26.5,0
1141.0,J1,2,0,6.0,0.0,26.0,26.0,0
1141.0,J2,2,0,17.0,0.0,26.0,26.0,0
1141.0,J3,2,0,17.0,0.0,26.0,26.0,0
1141.5,J1,2,0,6.0,0.0,25.5,25.5,0
1141.5,J2,2,0,17.0,0.0,25.5,25.5,0
1141.5,J3,2,0,18.0,0.0,25.5,25.5,0
1142.0,J1,2,0,6.0,1.0,25.0,25.0,0
1142.0,J2,2,0,17.0,0.0,25.0,25.0,0
1142.0,J3,2,0,19.0,0.0,25.0,25.0,0
1142.5,J1,2,0,7.0,0.0,24.5,24.5,0
1142.5,J2,2,0,18.0,0.0,24.5,24.5,0
1142.5,J3,2,0,19.0,0.0,24.5,24.5,0
1143.0,J1,2,0,6.0,0.0,24.0,24.0,0
1143.0,J2,2,0,18.0,0.0,24.0,24.0,0
1143.0,J3,2,0,20.0,0.0,24.0,24.0,0
1143.5,J1,2,0,7.0,0.0,23.5,23.5,0
1143.5,J2,2,0,18.0,0.0,23.5,23.5,0
1143.5,J3,2,0,21.0,0.0,23.5,23.5,0
1144.0,J1,2,0,7.0,0.0,23.0,23.0,0
1144.0,J2,2,0,18.0,0.0,23.0,23.0,0
1144.0,J3,2,0,21.0,0.0,23.0,23.0,0
1144.5,J1,2,0,7.0,0.0,22.5,22.5,0
1144.5,J2,2,0,19.0,0.0,22.5,22.5,0
1144.5,J3,2,0,22.0,0.0,22.5,22.5,0
1145.0,J1,2,0,8.0,0.0,22.0,22.0,0
1145.0,J2,2,0,19.0,0.0,22.0,22.0,0
1145.0,J3,2,0,23.0,0.0,22.0,22.0,0
1145.5,J1,2,0,8.0,0.0,21.5,21.5,0
1145.5,J2,2,0,19.0,1.0,21.5,21.5,0
1145.5,J3,2,0,23.0,0.0,21.5,21.5,0
1146.0,J1,2,0,8.0,0.0,21.0,21.0,0
1146.0,J2,2,0,19.0,0.0,21.0,21.0,0
1146.0,J3,2,0,23.0,0.0,21.0,21.0,0
1146.5,J1,2,0,8.0,0.0,20.5,20.5,0
1146.5,J2,2,0,19.0,0.0,20.5,20.5,0
1146.5,J3,2,0,25.0,0.0,20.5,20.5,0
1147.0,J1,2,0,8.0,0.0,20.0,20.0,0
1147.0,J2,2,0,19.0,0.0,20.0,20.0,0
1147.0,J3,2,0,25.0,0.0,20.0,20.0,0
1147.5,J1,2,0,10.0,0.0,19.5,19.5,0
1147.5,J2,2,0,19.0,0.0,19.5,19.5,0
1147.5,J3,2,0,25.0,0.0,19.5,19.5,0
1148.0,J1,2,0,9.0,0.0,19.0,19.0,0
1148.0,J2,2,0,19.0,0.0,19.0,19.0,0
1148.0,J3,2,0,27.0,0.0,19.0,19.0,0
1148.5,J1,2,0,9.0,0.0,18.5,18.5,0
1148.5,J2,2,0,19.0,0.0,18.5,18.5,0
1148.5,J3,2,0,27.0,0.0,18.5,18.5,0
1149.0,J1,2,0,9.0,0.0,18.0,18.0,0
1149.0,J2,2,0,19.0,0.0,18.0,18.0,0
1149.0,J3,2,0,27.0,1.0,18.0,18.0,0
1149.5,J1,2,0,9.0,0.0,17.5,17.5,0
1149.5,J2,2,0,19.0,0.0,17.5,17.5,0
1149.5,J3,2,0,29.0,0.0,17.5,17.5,0
1150.0,J1,2,0,10.0,0.0,17.0,17.0,0
1150.0,J2,2,0,20.0,0.0,17.0,17.0,0
1150.0,J3,2,0,29.0,0.0,17.0,17.0,0
1150.5,J1,2,0,10.0,0.0,16.5,16.5,0
1150.5,J2,2,0,20.0,0.0,16.5,16.5,0
1150.5,J3,2,0,31.0,0.0,16.5,16.5,0
1151.0,J1,2,0,10.0,0.0,16.0,16.0,0
1151.0,J2,2,0,20.0,0.0,16.0,16.0,0
1151.0,J3,2,0,31.0,0.0,16.0,16.0,0
1151.5,J1,2,0,10.0,0.0,15.5,15.5,0
1151.5,J2,2,0,20.0,0.0,15.5,15.5,0
1151.5,J3,2,0,31.0,0.0,15.5,15.5,0
1152.0,J1,2,0,10.0,0.0,15.0,15.0,0
1152.0,J2,2,0,20.0,0.0,15.0,15.0,0
1152.0,J3,2,0,32.0,0.0,15.0,15.0,0
1152.5,J1,2,0,11.0,1.0,14.5,14.5,0
1152.5,J2,2,0,20.0,0.0,14.5,14.5,0
1152.5,J3,2,0,33.0,0.0,14.5,14.5,0
1153.0,J1,2,0,10.0,0.0,14.0,14.0,0
1153.0,J2,2,0,21.0,0.0,14.0,14.0,0
1153.0,J3,2,0,33.0,0.0,14.0,14.0,0
1153.5,J1,2,0,10.0,0.0,13.5,13.5,0
1153.5,J2,2,0,22.0,0.0,13.5,13.5,0
1153.5,J3,2,0,34.0,0.0,13.5,13.5,0
1154.0,J1,2,0,10.0,0.0,13.0,13.0,0
1154.0,J2,2,0,22.0,0.0,13.0,13.0,0
1154.0,J3,2,0,34.0,0.0,13.0,13.0,0
1154.5,J1,2,0,10.0,0.0,12.5,12.5,0
1154.5,J2,2,0,22.0,0.0,12.5,12.5,0
1154.5,J3,2,0,34.0,0.0,12.5,12.5,0
1155.0,J1,2,0,11.0,0.0,12.0,12.0,0
1155.0,J2,2,0,22.0,0.0,12.0,12.0,0
1155.0,J3,2,0,35.0,0.0,12.0,12.0,0
1155.5,J1,2,0,12.0,0.0,11.5,11.5,0
1155.5,J2,2,0,22.0,0.0,11.5,11.5,0
1155.5,J3,2,0,35.0,0.0,11.5,11.5,0
1156.0,J1,2,0,11.0,0.0,11.0,11.0,0
1156.0,J2,2,0,23.0,0.0,11.0,11.0,0
1156.0,J3,2,0,36.0,0.0,11.0,11.0,0
1156.5,J1,2,0,12.0,0.0,10.5,10.5,0
1156.5,J2,2,0,23.0,1.0,10.5,10.5,0
1156.5,J3,2,0,36.0,0.0,10.5,10.5,0
1157.0,J1,2,0,12.0,0.0,10.0,10.0,0
1157.0,J2,2,0,23.0,0.0,10.0,10.0,0
1157.0,J3,2,0,36.0,0.0,10.0,10.0,0
1157.5,J1,2,0,13.0,0.0,9.5,9.5,0
1157.5,J2,2,0,23.0,0.0,9.5,9.5,0
1157.5,J3,2,0,37.0,0.0,9.5,9.5,0
1158.0,J1,2,0,14.0,0.0,9.0,9.0,0
1158.0,J2,2,0,23.0,0.0,9.0,9.0,0
1158.0,J3,2,0,37.0,0.0,9.0,9.0,0
1158.5,J1,2,0,13.0,0.0,8.5,8.5,0
1158.5,J2,2,0,23.0,0.0,8.5,8.5,0
1158.5,J3,2,0,37.0,0.0,8.5,8.5,0
1159.0,J1,2,0,13.0,0.0,8.0,8.0,0
1159.0,J2,2,0,23.0,0.0,8.0,8.0,0
1159.0,J3,2,0,37.0,0.0,8.0,8.0,0
1159.5,J1,2,0,13.0,0.0,7.5,7.5,0
1159.5,J2,2,0,24.0,0.0,7.5,7.5,0
1159.5,J3,2,0,37.0,0.0,7.5,7.5,0
1160.0,J1,2,0,13.0,0.0,7.0,7.0,0
1160.0,J2,2,0,25.0,0.0,7.0,7.0,0
1160.0,J3,2,0,37.0,1.0,7.0,7.0,0
1160.5,J1,2,0,14.0,0.0,6.5,6.5,0
1160.5,J2,2,0,25.0,0.0,6.5,6.5,0
1160.5,J3,2,0,37.0,0.0,6.5,6.5,0
1161.0,J1,2,0,13.0,0.0,6.0,6.0,0
1161.0,J2,2,0,25.0,0.0,6.0,6.0,0
1161.0,J3,2,0,37.0,0.0,6.0,6.0,0
1161.5,J1,2,0,14.0,0.0,5.5,5.5,0
1161.5,J2,2,0,25.0,0.0,5.5,5.5,0
1161.5,J3,2,0,37.0,0.0,5.5,5.5,0
1162.0,J1,2,0,14.0,0.0,5.0,5.0,0
1162.0,J2,2,0,25.0,0.0,5.0,5.0,0
1162.0,J3,2,0,37.0,0.0,5.0,5.0,0
1162.5,J1,2,0,14.0,0.0,4.5,4.5,0
1162.5,J2,2,0,25.0,0.0,4.5,4.5,0
1162.5,J3,2,0,38.0,0.0,4.5,4.5,0
1163.0,J1,2,0,15.0,0.0,4.0,4.0,0
1163.0,J2,2,0,25.0,0.0,4.0,4.0,0
1163.0,J3,2,0,38.0,0.0,4.0,4.0,0
1163.5,J1,2,0,16.0,1.0,3.5,3.5,0
1163.5,J2,2,0,25.0,0.0,3.5,3.5,0
1163.5,J3,2,0,38.0,0.0,3.5,3.5,0
1164.0,J1,2,0,15.0,0.0,3.0,3.0,0
1164.0,J2,2,0,25.0,0.0,3.0,3.0,0
1164.0,J3,2,0,38.0,0.0,3.0,3.0,0
1164.5,J1,2,0,15.0,0.0,2.5,2.5,0
1164.5,J2,2,0,25.0,0.0,2.5,2.5,0
1164.5,J3,2,0,38.0,0.0,2.5,2.5,0
1165.0,J1,2,0,15.0,0.0,2.0,2.0,0
1165.0,J2,2,0,25.0,0.0,2.0,2.0,0
1165.0,J3,2,0,38.0,0.0,2.0,2.0,0
1165.5,J1,2,0,16.0,0.0,1.5,1.5,0
1165.5,J2,2,0,25.0,0.0,1.5,1.5,0
1165.5,J3,2,0,39.0,0.0,1.5,1.5,0
1166.0,J1,2,0,17.0,0.0,1.0,1.0,0
1166.0,J2,2,0,25.0,0.0,1.0,1.0,0
1166.0,J3,2,0,39.0,0.0,1.0,1.0,0
1166.5,J1,2,0,16.0,0.0,0.5,0.5,0
1166.5,J2,2,0,25.0,0.0,0.5,0.5,0
1166.5,J3,2,0,39.0,0.0,0.5,0.5,0
1167.0,J1,2,0,17.0,0.0,0.0,0.0,0
1167.0,J2,2,0,25.0,1.0,0.0,0.0,0
1167.0,J3,2,0,39.0,0.0,0.0,0.0,0
1167.5,J1,3,0,17.0,0.0,2.5,2.5,0
1167.5,J2,3,0,25.0,0.0,2.5,2.5,0
1167.5,J3,3,0,39.0,0.0,2.5,2.5,0
1168.0,J1,3,0,17.0,0.0,2.0,2.0,0
1168.0,J2,3,0,25.0,0.0,2.0,2.0,0
1168.0,J3,3,0,39.0,0.0,2.0,2.0,0
1168.5,J1,3,0,17.0,0.0,1.5,1.5,0
1168.5,J2,3,0,25.0,0.0,1.5,1.5,0
1168.5,J3,3,0,39.0,0.0,1.5,1.5,0
1169.0,J1,3,0,18.0,0.0,1.0,1.0,0
1169.0,J2,3,0,25.0,0.0,1.0,1.0,0
1169.0,J3,3,0,39.0,0.0,1.0,1.0,0
1169.5,J1,3,0,17.0,0.0,0.5,0.5,0
1169.5,J2,3,0,25.0,0.0,0.5,0.5,0
1169.5,J3,3,0,39.0,0.0,0.5,0.5,0
1170.0,J1,3,0,17.0,0.0,0.0,0.0,0
1170.0,J2,3,0,25.0,0.0,0.0,0.0,0
1170.0,J3,3,0,39.0,0.0,0.0,0.0,0
1170.5,J1,0,0,15.0,0.0,41.5,41.5,0
1170.5,J2,0,0,24.0,0.0,41.5,41.5,0
1170.5,J3,0,0,37.0,1.0,41.5,41.5,0
1171.0,J1,0,0,14.0,0.0,41.0,41.0,0
1171.0,J2,0,0,22.0,1.0,41.0,41.0,0
1171.0,J3,0,0,35.0,0.0,41.0,41.0,0
1171.5,J1,0,0,13.0,0.0,40.5,40.5,0
1171.5,J2,0,0,20.0,1.0,40.5,40.5,0
1171.5,J3,0,0,33.0,0.0,40.5,40.5,0
1172.0,J1,0,0,13.0,0.0,40.0,40.0,0
1172.0,J2,0,0,20.0,1.0,40.0,40.0,0
1172.0,J3,0,0,33.0,0.0,40.0,40.0,0
1172.5,J1,0,0,11.0,0.0,39.5,39.5,0
1172.5,J2,0,0,18.0,1.0,39.5,39.5,0
1172.5,J3,0,0,31.0,0.0,39.5,39.5,0
1173.0,J1,0,0,9.0,0.0,39.0,39.0,0
1173.0,J2,0,0,16.0,1.0,39.0,39.0,0
1173.0,J3,0,0,29.0,0.0,39.0,39.0,0
1173.5,J1,0,0,8.0,0.0,38.5,38.5,0
1173.5,J2,0,0,16.0,1.0,38.5,38.5,0
1173.5,J3,0,0,29.0,0.0,38.5,38.5,0
1174.0,J1,0,0,8.0,0.0,38.0,38.0,0
1174.0,J2,0,0,14.0,1.0,38.0,38.0,0
1174.0,J3,0,0,27.0,0.0,38.0,38.0,0
1174.5,J1,0,0,6.0,1.0,37.5,37.5,0
1174.5,J2,0,0,12.0,1.0,37.5,37.5,0
1174.5,J3,0,0,26.0,0.0,37.5,37.5,0
1175.0,J1,0,0,6.0,0.0,37.0,37.0,0
1175.0,J2,0,0,12.0,1.0,37.0,37.0,0
1175.0,J3,0,0,25.0,1.0,37.0,37.0,0
1175.5,J1,0,0,4.0,0.0,36.5,36.5,0
1175.5,J2,0,0,10.0,1.0,36.5,36.5,0
1175.5,J3,0,0,23.0,1.0,36.5,36.5,0
1176.0,J1,0,0,4.0,0.0,36.0,36.0,0
1176.0,J2,0,0,9.0,1.0,36.0,36.0,0
1176.0,J3,0,0,23.0,1.0,36.0,36.0,0
1176.5,J1,0,0,3.0,0.0,35.5,35.5,0
1176.5,J2,0,0,8.0,1.0,35.5,35.5,0
1176.5,J3,0,0,21.0,1.0,35.5,35.5,0
1177.0,J1,0,0,2.0,1.0,35.0,35.0,0
1177.0,J2,0,0,7.0,1.0,35.0,35.0,0
1177.0,J3,0,0,19.0,1.0,35.0,35.0,0
1177.5,J1,0,0,1.0,1.0,34.5,34.5,0
1177.5,J2,0,0,7.0,1.0,34.5,34.5,0
1177.5,J3,0,0,19.0,1.0,34.5,34.5,0
1178.0,J1,0,0,0.0,1.0,34.0,34.0,0
1178.0,J2,0,0,5.0,2.0,34.0,34.0,0
1178.0,J3,0,0,17.0,1.0,34.0,34.0,0
1178.5,J1,0,0,0.0,1.0,33.5,33.5,0
1178.5,J2,0,0,5.0,1.0,33.5,33.5,0
1178.5,J3,0,0,17.0,1.0,33.5,33.5,0
1179.0,J1,0,0,0.0,1.0,33.0,33.0,0
1179.0,J2,0,0,3.0,1.0,33.0,33.0,0
1179.0,J3,0,0,15.0,1.0,33.0,33.0,0
1179.5,J1,0,0,1.0,1.0,32.5,32.5,0
1179.5,J2,0,0,3.0,1.0,32.5,32.5,0
1179.5,J3,0,0,14.0,1.0,32.5,32.5,0
1180.0,J1,0,0,0.0,1.0,32.0,32.0,0
1180.0,J2,0,0,1.0,1.0,32.0,32.0,0
1180.0,J3,0,0,13.0,1.0,32.0,32.0,0
1180.5,J1,0,0,0.0,1.0,31.5,31.5,0
1180.5,J2,0,0,0.0,1.0,31.5,31.5,0
1180.5,J3,0,0,11.0,1.0,31.5,31.5,0
1181.0,J1,0,0,0.0,1.0,31.0,31.0,0
1181.0,J2,0,0,0.0,1.0,31.0,31.0,0
1181.0,J3,0,0,11.0,1.0,31.0,31.0,0
1181.5,J1,0,0,0.0,1.0,30.5,30.5,0
1181.5,J2,0,0,0.0,1.0,30.5,30.5,0
1181.5,J3,0,0,9.0,2.0,30.5,30.5,0
1182.0,J1,0,0,0.0,1.0,30.0,30.0,0
1182.0,J2,0,0,0.0,1.0,30.0,30.0,0
1182.0,J3,0,0,9.0,1.0,30.0,30.0,0
1182.5,J1,0,0,1.0,1.0,29.5,29.5,0
1182.5,J2,0,0,0.0,1.0,29.5,29.5,0
1182.5,J3,0,0,7.0,1.0,29.5,29.5,0
1183.0,J1,0,0,0.0,1.0,29.0,29.0,0
1183.0,J2,0,0,0.0,2.0,29.0,29.0,0
1183.0,J3,0,0,7.0,1.0,29.0,29.0,0
1183.5,J1,0,0,0.0,1.0,28.5,28.5,0
1183.5,J2,0,0,0.0,2.0,28.5,28.5,0
1183.5,J3,0,0,6.0,1.0,28.5,28.5,0
1184.0,J1,0,0,0.0,1.0,28.0,28.0,0
1184.0,J2,0,0,0.0,2.0,28.0,28.0,0
1184.0,J3,0,0,5.0,1.0,28.0,28.0,0
1184.5,J1,0,0,0.0,1.0,27.5,27.5,0
1184.5,J2,0,0,0.0,2.0,27.5,27.5,0
1184.5,J3,0,0,4.0,1.0,27.5,27.5,0
1185.0,J1,0,0,1.0,2.0,27.0,27.0,0
1185.0,J2,0,0,0.0,2.0,27.0,27.0,0
1185.0,J3,0,0,2.0,1.0,27.0,27.0,0
1185.5,J1,0,0,0.0,1.0,26.5,26.5,0
1185.5,J2,0,0,0.0,2.0,26.5,26.5,0
1185.5,J3,0,0,2.0,1.0,26.5,26.5,0
1186.0,J1,0,0,0.0,1.0,26.0,26.0,0
1186.0,J2,0,0,0.0,2.0,26.0,26.0,0
1186.0,J3,0,0,1.0,2.0,26.0,26.0,0
1186.5,J1,0,0,0.0,1.0,25.5,25.5,0
1186.5,J2,0,0,0.0,2.0,25.5,25.5,0
1186.5,J3,0,0,1.0,2.0,25.5,25.5,0
1187.0,J1,0,0,0.0,1.0,25.0,25.0,0
1187.0,J2,0,0,0.0,2.0,25.0,25.0,0
1187.0,J3,0,0,0.0,2.0,25.0,25.0,0
1187.5,J1,0,0,1.0,1.0,24.5,24.5,0
1187.5,J2,0,0,0.0,2.0,24.5,24.5,0
1187.5,J3,0,0,0.0,2.0,24.5,24.5,0
1188.0,J1,0,0,0.0,1.0,24.0,24.0,0
1188.0,J2,0,0,0.0,2.0,24.0,24.0,0
1188.0,J3,0,0,0.0,2.0,24.0,24.0,0
1188.5,J1,0,0,0.0,1.0,23.5,23.5,0
1188.5,J2,0,0,0.0,3.0,23.5,23.5,0
1188.5,J3,0,0,0.0,2.0,23.5,23.5,0
1189.0,J1,0,0,0.0,1.0,23.0,23.0,0
1189.0,J2,0,0,0.0,2.0,23.0,23.0,0
1189.0,J3,0,0,0.0,2.0,23.0,23.0,0
1189.5,J1,0,0,0.0,1.0,22.5,22.5,0
1189.5,J2,0,0,0.0,2.0,22.5,22.5,0
1189.5,J3,0,0,0.0,2.0,22.5,22.5,0
1190.0,J1,0,0,1.0,2.0,22.0,22.0,0
1190.0,J2,0,0,0.0,2.0,22.0,22.0,0
1190.0,J3,0,0,0.0,2.0,22.0,22.0,0
1190.5,J1,0,0,0.0,2.0,21.5,21.5,0
1190.5,J2,0,0,0.0,2.0,21.5,21.5,0
1190.5,J3,0,0,0.0,2.0,21.5,21.5,0
1191.0,J1,0,0,0.0,2.0,21.0,21.0,0
1191.0,J2,0,0,0.0,2.0,21.0,21.0,0
1191.0,J3,0,0,0.0,2.0,21.0,21.0,0
1191.5,J1,0,0,0.0,2.0,20.5,20.5,0
1191.5,J2,0,0,0.0,2.0,20.5,20.5,0
1191.5,J3,0,0,0.0,2.0,20.5,20.5,0
1192.0,J1,0,0,0.0,2.0,20.0,20.0,0
1192.0,J2,0,0,0.0,2.0,20.0,20.0,0
1192.0,J3,0,0,0.0,2.0,20.0,20.0,0
1192.5,J1,0,0,1.0,2.0,19.5,19.5,0
1192.5,J2,0,0,0.0,2.0,19.5,19.5,0
1192.5,J3,0,0,0.0,3.0,19.5,19.5,0
1193.0,J1,0,0,0.0,2.0,19.0,19.0,0
1193.0,J2,0,0,0.0,2.0,19.0,19.0,0
1193.0,J3,0,0,0.0,2.0,19.0,19.0,0
1193.5,J1,0,0,0.0,2.0,18.5,18.5,0
1193.5,J2,0,0,0.0,3.0,18.5,18.5,0
1193.5,J3,0,0,0.0,2.0,18.5,18.5,0
1194.0,J1,0,0,0.0,2.0,18.0,18.0,0
1194.0,J2,0,0,0.0,3.0,18.0,18.0,0
1194.0,J3,0,0,0.0,2.0,18.0,18.0,0
1194.5,J1,0,0,0.0,2.0,17.5,17.5,0
1194.5,J2,0,0,0.0,3.0,17.5,17.5,0
1194.5,J3,0,0,0.0,2.0,17.5,17.5,0
1195.0,J1,0,0,1.0,2.0,17.0,17.0,0
1195.0,J2,0,0,0.0,3.0,17.0,17.0,0
1195.0,J3,0,0,0.0,2.0,17.0,17.0,0
1195.5,J1,0,0,0.0,2.0,16.5,16.5,0
1195.5,J2,0,0,0.0,3.0,16.5,16.5,0
1195.5,J3,0,0,0.0,2.0,16.5,16.5,0
1196.0,J1,0,0,0.0,3.0,16.0,16.0,0
1196.0,J2,0,0,0.0,3.0,16.0,16.0,0
1196.0,J3,0,0,0.0,2.0,16.0,16.0,0
1196.5,J1,0,0,0.0,2.0,15.5,15.5,0
1196.5,J2,0,0,0.0,3.0,15.5,15.5,0
1196.5,J3,0,0,0.0,3.0,15.5,15.5,0
1197.0,J1,0,0,0.0,2.0,15.0,15.0,0
1197.0,J2,0,0,0.0,3.0,15.0,15.0,0
1197.0,J3,0,0,0.0,3.0,15.0,15.0,0
1197.5,J1,0,0,1.0,2.0,14.5,14.5,0
1197.5,J2,0,0,0.0,3.0,14.5,14.5,0
1197.5,J3,0,0,0.0,3.0,14.5,14.5,0
1198.0,J1,0,0,0.0,2.0,14.0,14.0,0
1198.0,J2,0,0,0.0,3.0,14.0,14.0,0
1198.0,J3,0,0,0.0,3.0,14.0,14.0,0
1198.5,J1,0,0,0.0,2.0,13.5,13.5,0
1198.5,J2,0,0,0.0,3.0,13.5,13.5,0
1198.5,J3,0,0,0.0,3.0,13.5,13.5,0
1199.0,J1,0,0,0.0,2.0,13.0,13.0,0
1199.0,J2,0,0,0.0,3.0,13.0,13.0,0
1199.0,J3,0,0,0.0,3.0,13.0,13.0,0
1199.5,J1,0,0,0.0,3.0,12.5,12.5,0
1199.5,J2,0,0,0.0,4.0,12.5,12.5,0
1199.5,J3,0,0,0.0,3.0,12.5,12.5,0
1200.0,J1,0,0,1.0,3.0,12.0,12.0,0
1200.0,J2,0,0,0.0,3.0,12.0,12.0,0
1200.0,J3,0,0,0.0,3.0,12.0,12.0,0
1200.5,J1,0,0,0.0,3.0,11.5,11.5,0
1200.5,J2,0,0,0.0,3.0,11.5,11.5,0
1200.5,J3,0,0,0.0,3.0,11.5,11.5,0
1201.0,J1,0,0,0.0,3.0,11.0,11.0,0
1201.0,J2,0,0,0.0,3.0,11.0,11.0,0
1201.0,J3,0,0,0.0,3.0,11.0,11.0,0
1201.5,J1,0,0,0.0,3.0,10.5,10.5,0
1201.5,J2,0,0,0.0,3.0,10.5,10.5,0
1201.5,J3,0,0,0.0,3.0,10.5,10.5,0
1202.0,J1,0,0,0.0,3.0,10.0,10.0,0
1202.0,J2,0,0,0.0,3.0,10.0,10.0,0
1202.0,J3,0,0,0.0,3.0,10.0,10.0,0
1202.5,J1,0,0,1.0,3.0,9.5,9.5,0
1202.5,J2,0,0,0.0,3.0,9.5,9.5,0
1202.5,J3,0,0,0.0,3.0,9.5,9.5,0
1203.0,J1,0,0,0.0,3.0,9.0,9.0,0
1203.0,J2,0,0,0.0,4.0,9.0,9.0,0
1203.0,J3,0,0,0.0,4.0,9.0,9.0,0
1203.5,J1,0,0,0.0,3.0,8.5,8.5,0
1203.5,J2,0,0,0.0,4.0,8.5,8.5,0
1203.5,J3,0,0,0.0,3.0,8.5,8.5,0
1204.0,J1,0,0,0.0,3.0,8.0,8.0,0
1204.0,J2,0,0,0.0,4.0,8.0,8.0,0
1204.0,J3,0,0,0.0,3.0,8.0,8.0,0
1204.5,J1,0,0,0.0,3.0,7.5,7.5,0
1204.5,J2,0,0,0.0,4.0,7.5,7.5,0
1204.5,J3,0,0,0.0,3.0,7.5,7.5,0
1205.0,J1,0,0,1.0,3.0,7.0,7.0,0
1205.0,J2,0,0,0.0,4.0,7.0,7.0,0
1205.0,J3,0,0,0.0,3.0,7.0,7.0,0
1205.5,J1,0,0,0.0,3.0,6.5,6.5,0
1205.5,J2,0,0,0.0,4.0,6.5,6.5,0
1205.5,J3,0,0,0.0,3.0,6.5,6.5,0
1206.0,J1,0,0,0.0,3.0,6.0,6.0,0
1206.0,J2,0,0,0.0,4.0,6.0,6.0,0
1206.0,J3,0,0,0.0,3.0,6.0,6.0,0
1206.5,J1,0,0,0.0,4.0,5.5,5.5,0
1206.5,J2,0,0,0.0,4.0,5.5,5.5,0
1206.5,J3,0,0,0.0,3.0,5.5,5.5,0
1207.0,J1,0,0,0.0,3.0,5.0,5.0,0
1207.0,J2,0,0,0.0,4.0,5.0,5.0,0
1207.0,J3,0,0,0.0,4.0,5.0,5.0,0
1207.5,J1,0,0,1.0,3.0,4.5,4.5,0
1207.5,J2,0,0,0.0,4.0,4.5,4.5,0
1207.5,J3,0,0,0.0,4.0,4.5,4.5,0
1208.0,J1,0,0,0.0,3.0,4.0,4.0,0
1208.0,J2,0,0,0.0,4.0,4.0,4.0,0
1208.0,J3,0,0,0.0,4.0,4.0,4.0,0
1208.5,J1,0,0,0.0,3.0,3.5,3.5,0
1208.5,J2,0,0,0.0,4.0,3.5,3.5,0
1208.5,J3,0,0,0.0,4.0,3.5,3.5,0
1209.0,J1,0,0,0.0,3.0,3.0,3.0,0
1209.0,J2,0,0,0.0,4.0,3.0,3.0,0
1209.0,J3,0,0,0.0,4.0,3.0,3.0,0
1209.5,J1,0,0,0.0,3.0,2.5,2.5,0
1209.5,J2,0,0,0.0,4.0,2.5,2.5,0
1209.5,J3,0,0,0.0,4.0,2.5,2.5,0
1210.0,J1,0,0,1.0,3.0,2.0,2.0,0
1210.0,J2,0,0,0.0,4.0,2.0,2.0,0
1210.0,J3,0,0,0.0,4.0,2.0,2.0,0
1210.5,J1,0,0,0.0,4.0,1.5,1.5,0
1210.5,J2,0,0,0.0,5.0,1.5,1.5,0
1210.5,J3,0,0,0.0,4.0,1.5,1.5,0
1211.0,J1,0,0,0.0,4.0,1.0,1.0,0
1211.0,J2,0,0,0.0,4.0,1.0,1.0,0
1211.0,J3,0,0,0.0,4.0,1.0,1.0,0
1211.5,J1,0,0,0.0,4.0,0.5,0.5,0
